0.16817805125754268	0.6007980247356701	
0.14894857740920261	0.554854443361619	
0.17961222602081217	0.5121696891410447	
0.17329875651865537	0.4210708032970176	
0.10619203620922785	0.6328666448933027	
0.11930185963775504	0.5366101731758831	
0.21644495968844044	0.6068469708645998	
0.20753861974516086	0.49878800832054376	
0.15268767836506392	0.5221733333172994	
0.15476949791855957	0.6535319944887984	
0.12434121763279918	0.5751668134338508	
0.190843575913894	0.6634380869989027	
0.13693372315713817	0.6052084646264189	
0.1892393279480005	0.543420004556745	
0.1255760132134305	0.49263770811096264	
0.09314833290549593	0.5886388335309592	
0.22199673537683862	0.4452017366064515	
0.1584153895205059	0.6902023435413753	
0.16110286231198986	0.48037595744284867	
0.20182273351665642	0.5795247725773081	
0.1904221549533886	0.6120359133631238	
0.19057806914812866	0.4624208468536292	
0.16015096508249485	0.6246607698728739	
0.17625079954404224	0.5634211924587967	
0.13311901022242933	0.6406238866201799	
0.15991445056183556	0.5817678562831663	
0.1793418647792974	0.6394614937497916	
0.20267347603837857	0.7049454807935808	
0.13411295793253755	0.4468953561650854	
0.08814428573490303	0.5214515552356029	
0.17742297503795257	0.7366549489487112	
0.14312025209345383	0.7577777296887932	
0.13590675064405924	0.7150371739474074	
0.21072575026714502	0.6390099400650148	
0.24617773489602937	0.6271185960958457	
0.10692309063551232	0.6764255286206825	
0.21705245460053924	0.5362692410596215	
0.22758313138955846	0.6674658299484031	
0.23013707623616247	0.5643418169856175	
0.18490224915670683	0.6855154825379814	
0.2401394165980416	0.4990937544354827	
0.13623831418798807	0.6772083856048648	
0.24391416665239268	0.586859563434048	
0.09256455900663951	0.6963323509159902	
0.09664021281887879	0.7379122473911154	
0.21718169159572986	0.7384026261357179	
0.45510961335288236	0.5147978191195376	
0.4117885117869908	0.552504426766533	
0.41836663677552516	0.654648449944581	
0.4546640177611128	0.6044389460442189	
0.36712102650179096	0.6026804653368585	
0.48468276226508733	0.5381444006244386	
0.40832224443954246	0.4614783194818909	
0.4029091807621559	0.5207690104838447	
0.39751848394309036	0.7173937072960511	
0.44771642534301853	0.6649262708120112	
